"GEMS.Station.Number";"Sample.Date";"Sample.Time";"Depth";"Parameter.Code";"Analysis.Method.Code";"Value.Flags";"Value";"Unit";"Data.Quality"
"CAN00028";"2015-01-13";"11:00";0.3;"Ce-Tot";"VMV_3528";"";0.102;"µg/l";"Fair"
"CAN00028";"2015-02-18";"10:35";0.3;"Ce-Tot";"VMV_3528";"";0.162;"µg/l";"Fair"
"CAN00028";"2015-03-18";"10:51";0.3;"Ce-Tot";"VMV_3528";"";0.183;"µg/l";"Fair"
"CAN00028";"2015-04-15";"11:14";0.3;"Ce-Tot";"VMV_3528";"";0.179;"µg/l";"Fair"
"CAN00028";"2015-05-13";"11:40";0.3;"Ce-Tot";"VMV_3528";"";0.372;"µg/l";"Fair"
"CAN00028";"2015-06-15";"11:25";0.3;"Ce-Tot";"VMV_3528";"";0.144;"µg/l";"Fair"
"CAN00028";"2015-07-15";"11:15";0.3;"Ce-Tot";"VMV_3528";"";0.033;"µg/l";"Fair"
"CAN00028";"2015-08-12";"11:45";0.3;"Ce-Tot";"VMV_3528";"";0.031;"µg/l";"Fair"
"CAN00028";"2015-09-21";"09:45";0.3;"Ce-Tot";"VMV_3528";"";0.029;"µg/l";"Fair"
"CAN00028";"2015-10-21";"09:14";0.3;"Ce-Tot";"VMV_3528";"";0.025;"µg/l";"Fair"
"CAN00028";"2015-11-25";"10:14";0.3;"Ce-Tot";"VMV_3528";"";0.058;"µg/l";"Fair"
"CAN00028";"2015-12-16";"10:50";0.3;"Ce-Tot";"VMV_3528";"";0.034;"µg/l";"Fair"
"CAN00028";"2016-01-19";"12:00";0.3;"Ce-Tot";"VMV_3528";"";0.044;"µg/l";"Fair"
"CAN00028";"2016-02-16";"11:20";0.3;"Ce-Tot";"VMV_3528";"";0.032;"µg/l";"Fair"
"CAN00028";"2016-03-09";"10:35";0.3;"Ce-Tot";"VMV_3528";"";0.193;"µg/l";"Fair"
"CAN00028";"2016-04-13";"10:55";0.3;"Ce-Tot";"VMV_3528";"";0.733;"µg/l";"Fair"
"CAN00028";"2016-05-16";"00:00";0.3;"Ce-Tot";"VMV_3528";"";0.163;"µg/l";"Fair"
"CAN00028";"2016-06-27";"14:36";0.3;"Ce-Tot";"VMV_3528";"";0.103;"µg/l";"Fair"
"CAN00028";"2016-07-19";"10:40";0.3;"Ce-Tot";"VMV_3528";"";0.076;"µg/l";"Fair"
"CAN00028";"2016-08-17";"10:46";0.3;"Ce-Tot";"VMV_3528";"";0.028;"µg/l";"Fair"
"CAN00028";"2016-09-20";"10:20";0.3;"Ce-Tot";"VMV_3528";"";0.03;"µg/l";"Fair"
"CAN00028";"2016-10-19";"10:55";0.3;"Ce-Tot";"VMV_3528";"";0.06;"µg/l";"Fair"
"CAN00028";"2016-11-09";"09:42";0.3;"Ce-Tot";"VMV_3528";"";0.044;"µg/l";"Fair"
"CAN00028";"2016-12-07";"10:56";0.3;"Ce-Tot";"VMV_3528";"";0.054;"µg/l";"Fair"
"CAN00028";"2017-01-16";"08:45";0.3;"Ce-Tot";"VMV_3528";"";0.074;"µg/l";"Fair"
"CAN00028";"2017-02-21";"09:35";0.3;"Ce-Tot";"VMV_3528";"";0.035;"µg/l";"Fair"
"CAN00028";"2017-03-15";"07:25";0.3;"Ce-Tot";"VMV_3528";"";0.181;"µg/l";"Fair"
"CAN00028";"2017-04-18";"10:50";0.3;"Ce-Tot";"VMV_3528";"";0.233;"µg/l";"Fair"
"CAN00028";"2017-05-23";"10:24";0.3;"Ce-Tot";"VMV_3528";"";4.3;"µg/l";"Fair"
"CAN00028";"2017-06-12";"06:50";0.3;"Ce-Tot";"VMV_3528";"";0.434;"µg/l";"Fair"
"CAN00028";"2017-07-18";"09:00";0.3;"Ce-Tot";"VMV_3528";"";0.097;"µg/l";"Fair"
"CAN00028";"2017-08-14";"10:45";0.3;"Ce-Tot";"VMV_3528";"";0.086;"µg/l";"Fair"
"CAN00028";"2017-09-13";"10:50";0.3;"Ce-Tot";"VMV_3528";"";0.068;"µg/l";"Fair"
"CAN00028";"2017-10-11";"10:14";0.3;"Ce-Tot";"VMV_3528";"";0.039;"µg/l";"Fair"
"CAN00028";"2017-11-22";"08:12";0.3;"Ce-Tot";"VMV_3528";"";0.03;"µg/l";"Fair"
"CAN00028";"2017-12-18";"10:07";0.3;"Ce-Tot";"VMV_3528";"";0.035;"µg/l";"Fair"
"CAN00028";"2018-01-16";"08:18";0.3;"Ce-Tot";"VMV_3528";"";0.052;"µg/l";"Fair"
"CAN00028";"2018-02-07";"08:29";0.3;"Ce-Tot";"VMV_3528";"";0.064;"µg/l";"Fair"
"CAN00028";"2018-03-12";"09:24";0.3;"Ce-Tot";"VMV_3528";"";0.061;"µg/l";"Fair"
"CAN00028";"2018-05-16";"11:45";0.3;"Ce-Tot";"VMV_3528";"";2.42;"µg/l";"Fair"
"CAN00028";"2018-06-13";"11:30";0.3;"Ce-Tot";"VMV_3528";"";0.355;"µg/l";"Fair"
"CAN00028";"2018-07-11";"11:35";0.3;"Ce-Tot";"VMV_3528";"";0.136;"µg/l";"Fair"
"CAN00028";"2018-08-08";"11:10";0.3;"Ce-Tot";"VMV_3528";"";0.05;"µg/l";"Fair"
"CAN00028";"2018-09-13";"13:10";0.3;"Ce-Tot";"VMV_3528";"";0.053;"µg/l";"Fair"
"CAN00028";"2018-10-17";"12:40";0.3;"Ce-Tot";"VMV_3528";"";0.082;"µg/l";"Fair"
"CAN00028";"2018-11-19";"09:35";0.3;"Ce-Tot";"VMV_3528";"";0.051;"µg/l";"Fair"
"CAN00028";"2018-12-12";"12:25";0.3;"Ce-Tot";"VMV_3528";"";0.047;"µg/l";"Fair"
"CAN00028";"2019-01-16";"13:15";0.3;"Ce-Tot";"VMV_3528";"";0.106;"µg/l";"Fair"
"CAN00028";"2019-02-14";"12:20";0.3;"Ce-Tot";"VMV_3528";"";0.112;"µg/l";"Fair"
"CAN00028";"2019-03-11";"10:30";0.3;"Ce-Tot";"VMV_3528";"";0.06;"µg/l";"Fair"
"CAN00028";"2019-04-08";"11:55";0.3;"Ce-Tot";"VMV_3528";"";0.074;"µg/l";"Fair"
"CAN00028";"2019-05-15";"10:35";0.3;"Ce-Tot";"VMV_3528";"";0.283;"µg/l";"Fair"
"CAN00028";"2019-06-12";"11:35";0.3;"Ce-Tot";"VMV_3528";"";0.087;"µg/l";"Fair"
"CAN00028";"2019-07-16";"12:40";0.3;"Ce-Tot";"VMV_3528";"";0.059;"µg/l";"Fair"
"CAN00029";"2004-03-16";"14:05";0.3;"Ce-Tot";"VMV_1919";"";0.599;"µg/l";"Fair"
"CAN00029";"2004-03-30";"08:30";0.3;"Ce-Tot";"VMV_1919";"";0.4;"µg/l";"Fair"
"CAN00029";"2004-04-26";"14:30";0.3;"Ce-Tot";"VMV_1919";"";0.918;"µg/l";"Fair"
"CAN00029";"2004-05-11";"14:20";0.3;"Ce-Tot";"VMV_1919";"";1.23;"µg/l";"Fair"
"CAN00029";"2004-06-01";"12:04";0.3;"Ce-Tot";"VMV_1919";"";2.79;"µg/l";"Fair"
"CAN00029";"2004-06-14";"12:16";0.3;"Ce-Tot";"VMV_1919";"";1.48;"µg/l";"Fair"
"CAN00029";"2004-06-22";"08:10";0.3;"Ce-Tot";"VMV_1919";"";1.85;"µg/l";"Fair"
"CAN00029";"2004-07-06";"08:05";0.3;"Ce-Tot";"VMV_1919";"";0.487;"µg/l";"Fair"
"CAN00029";"2004-07-20";"08:55";0.3;"Ce-Tot";"VMV_1919";"";0.324;"µg/l";"Fair"
"CAN00029";"2004-08-03";"08:05";0.3;"Ce-Tot";"VMV_1919";"";0.271;"µg/l";"Fair"
"CAN00029";"2004-08-17";"10:45";0.3;"Ce-Tot";"VMV_1919";"";0.106;"µg/l";"Fair"
"CAN00029";"2004-09-01";"15:30";0.3;"Ce-Tot";"VMV_1919";"";0.168;"µg/l";"Fair"
"CAN00029";"2004-09-15";"09:30";0.3;"Ce-Tot";"VMV_1919";"";0.347;"µg/l";"Fair"
"CAN00029";"2004-09-21";"11:15";0.3;"Ce-Tot";"VMV_1919";"";0.283;"µg/l";"Fair"
"CAN00029";"2004-09-29";"10:25";0.3;"Ce-Tot";"VMV_1919";"";0.185;"µg/l";"Fair"
"CAN00029";"2004-10-06";"10:55";0.3;"Ce-Tot";"VMV_1919";"";0.13;"µg/l";"Fair"
"CAN00029";"2004-10-19";"15:05";0.3;"Ce-Tot";"VMV_1919";"";0.11;"µg/l";"Fair"
"CAN00029";"2004-11-01";"08:32";0.3;"Ce-Ext";"VMV_1917";"";0.068;"µg/l";"Fair"
"CAN00029";"2004-11-01";"08:32";0.3;"Ce-Tot";"VMV_1919";"";0.124;"µg/l";"Fair"
"CAN00029";"2004-11-09";"13:05";0.3;"Ce-Tot";"VMV_1919";"";0.187;"µg/l";"Fair"
"CAN00029";"2004-11-23";"14:05";0.3;"Ce-Tot";"VMV_1919";"";0.244;"µg/l";"Fair"
"CAN00029";"2004-12-20";"07:40";0.3;"Ce-Tot";"VMV_1919";"";0.366;"µg/l";"Fair"
"CAN00029";"2005-01-04";"13:15";0.3;"Ce-Tot";"VMV_1919";"";0.376;"µg/l";"Fair"
"CAN00029";"2005-01-18";"10:45";0.3;"Ce-Tot";"VMV_1919";"";0.111;"µg/l";"Fair"
"CAN00029";"2005-02-02";"11:30";0.3;"Ce-Tot";"VMV_1919";"";2.48;"µg/l";"Fair"
"CAN00029";"2005-02-15";"13:40";0.3;"Ce-Tot";"VMV_1919";"";1.92;"µg/l";"Fair"
"CAN00029";"2005-03-01";"10:15";0.3;"Ce-Tot";"VMV_1919";"";1.08;"µg/l";"Fair"
"CAN00029";"2005-03-15";"06:45";0.3;"Ce-Tot";"VMV_1919";"";2.24;"µg/l";"Fair"
"CAN00029";"2005-03-29";"09:05";0.3;"Ce-Tot";"VMV_1919";"";1.6;"µg/l";"Fair"
"CAN00029";"2005-04-12";"13:05";0.3;"Ce-Tot";"VMV_1919";"";1.41;"µg/l";"Fair"
"CAN00029";"2005-04-28";"10:50";0.3;"Ce-Tot";"VMV_1919";"";9.21;"µg/l";"Good"
"CAN00029";"2005-05-03";"12:45";0.3;"Ce-Tot";"VMV_1919";"";2.58;"µg/l";"Fair"
"CAN00029";"2005-05-12";"10:10";0.3;"Ce-Tot";"VMV_1919";"";2.02;"µg/l";"Fair"
"CAN00029";"2005-05-17";"11:45";0.3;"Ce-Tot";"VMV_1919";"";3.58;"µg/l";"Fair"
"CAN00029";"2005-05-24";"14:30";0.3;"Ce-Tot";"VMV_1919";"";2.01;"µg/l";"Fair"
"CAN00029";"2005-06-06";"16:00";0.3;"Ce-Tot";"VMV_1919";"";1.4;"µg/l";"Fair"
"CAN00029";"2005-06-21";"14:50";0.3;"Ce-Tot";"VMV_1919";"";2.77;"µg/l";"Fair"
"CAN00029";"2005-07-05";"07:40";0.3;"Ce-Tot";"VMV_1919";"";2.24;"µg/l";"Fair"
"CAN00029";"2005-08-08";"13:20";0.3;"Ce-Tot";"VMV_1919";"";0.13;"µg/l";"Fair"
"CAN00029";"2005-08-16";"11:40";0.3;"Ce-Tot";"VMV_1919";"";0.139;"µg/l";"Fair"
"CAN00029";"2005-08-24";"11:28";0.3;"Ce-Tot";"VMV_1919";"";0.083;"µg/l";"Fair"
"CAN00029";"2005-08-31";"14:05";0.3;"Ce-Tot";"VMV_1919";"";0.116;"µg/l";"Fair"
"CAN00029";"2005-09-06";"08:25";0.3;"Ce-Tot";"VMV_1919";"";0.117;"µg/l";"Fair"
"CAN00029";"2005-09-21";"09:00";0.3;"Ce-Tot";"VMV_1919";"";0.099;"µg/l";"Fair"
"CAN00029";"2005-10-03";"12:15";0.3;"Ce-Tot";"VMV_1919";"";0.11;"µg/l";"Fair"
"CAN00029";"2005-10-17";"14:45";0.3;"Ce-Tot";"VMV_1919";"";0.809;"µg/l";"Fair"
"CAN00029";"2005-11-04";"09:55";0.3;"Ce-Tot";"VMV_1919";"";0.187;"µg/l";"Fair"
"CAN00029";"2005-11-16";"12:15";0.3;"Ce-Tot";"VMV_1919";"";0.35;"µg/l";"Fair"
"CAN00029";"2005-12-12";"12:07";0.3;"Ce-Tot";"VMV_1919";"";0.137;"µg/l";"Fair"
"CAN00029";"2006-01-03";"11:21";0.3;"Ce-Tot";"VMV_1919";"";0.422;"µg/l";"Fair"
"CAN00029";"2006-01-10";"12:46";0.3;"Ce-Tot";"VMV_1919";"";0.464;"µg/l";"Fair"
"CAN00029";"2006-01-25";"12:10";0.3;"Ce-Tot";"VMV_1919";"";1.52;"µg/l";"Fair"
"CAN00029";"2006-02-07";"09:50";0.3;"Ce-Tot";"VMV_1919";"";1.42;"µg/l";"Fair"
"CAN00029";"2006-02-21";"13:30";0.3;"Ce-Tot";"VMV_1919";"";0.31;"µg/l";"Fair"
"CAN00029";"2006-03-14";"10:00";0.3;"Ce-Tot";"VMV_1919";"";0.307;"µg/l";"Fair"
"CAN00029";"2006-03-28";"08:30";0.3;"Ce-Tot";"VMV_1919";"";0.826;"µg/l";"Fair"
"CAN00029";"2006-04-18";"11:15";0.3;"Ce-Tot";"VMV_1919";"";2.71;"µg/l";"Fair"
"CAN00029";"2006-05-02";"09:00";0.3;"Ce-Tot";"VMV_1919";"";5.58;"µg/l";"Fair"
"CAN00029";"2006-05-16";"08:55";0.3;"Ce-Tot";"VMV_1919";"";2.89;"µg/l";"Fair"
"CAN00029";"2006-05-30";"08:35";0.3;"Ce-Tot";"VMV_1919";"";3.56;"µg/l";"Fair"
"CAN00029";"2006-06-13";"09:15";0.3;"Ce-Tot";"VMV_1919";"";2.47;"µg/l";"Fair"
"CAN00029";"2006-06-27";"08:30";0.3;"Ce-Tot";"VMV_1919";"";1.25;"µg/l";"Fair"
"CAN00029";"2006-07-11";"10:30";0.3;"Ce-Tot";"VMV_1919";"";0.322;"µg/l";"Fair"
"CAN00029";"2006-07-25";"07:05";0.3;"Ce-Tot";"VMV_1919";"";0.291;"µg/l";"Fair"
"CAN00029";"2006-08-01";"09:40";0.3;"Ce-Tot";"VMV_1919";"";0.126;"µg/l";"Fair"
"CAN00029";"2006-08-06";"09:30";0.3;"Ce-Tot";"VMV_1919";"";0.13;"µg/l";"Fair"
"CAN00029";"2006-08-15";"09:35";0.3;"Ce-Tot";"VMV_1919";"";0.137;"µg/l";"Fair"
"CAN00029";"2006-08-23";"13:45";0.3;"Ce-Tot";"VMV_1919";"";0.166;"µg/l";"Fair"
"CAN00029";"2006-09-05";"09:30";0.3;"Ce-Tot";"VMV_1919";"";0.152;"µg/l";"Fair"
"CAN00029";"2006-09-19";"15:30";0.3;"Ce-Tot";"VMV_1919";"";0.231;"µg/l";"Fair"
"CAN00029";"2006-10-03";"09:20";0.3;"Ce-Tot";"VMV_1919";"";0.175;"µg/l";"Fair"
"CAN00029";"2006-10-19";"10:35";0.3;"Ce-Tot";"VMV_1919";"";0.165;"µg/l";"Fair"
"CAN00029";"2006-10-31";"13:50";0.3;"Ce-Tot";"VMV_1919";"";0.197;"µg/l";"Fair"
"CAN00029";"2006-11-15";"09:15";0.3;"Ce-Tot";"VMV_1919";"";0.184;"µg/l";"Fair"
"CAN00029";"2006-11-28";"08:55";0.3;"Ce-Tot";"VMV_1919";"";0.192;"µg/l";"Fair"
"CAN00029";"2006-12-14";"09:15";0.3;"Ce-Tot";"VMV_1919";"";0.88;"µg/l";"Fair"
"CAN00029";"2007-01-02";"00:00";0.3;"Ce-Tot";"VMV_1919";"";0.118;"µg/l";"Fair"
"CAN00029";"2007-01-17";"11:15";0.3;"Ce-Tot";"VMV_1919";"";0.077;"µg/l";"Fair"
"CAN00029";"2007-01-31";"12:00";0.3;"Ce-Tot";"VMV_1919";"";0.114;"µg/l";"Fair"
"CAN00029";"2007-02-14";"08:55";0.3;"Ce-Tot";"VMV_1919";"";0.461;"µg/l";"Fair"
"CAN00029";"2007-03-06";"09:15";0.3;"Ce-Tot";"VMV_1919";"";0.306;"µg/l";"Fair"
"CAN00029";"2007-03-20";"10:48";0.3;"Ce-Tot";"VMV_1919";"";1.26;"µg/l";"Fair"
"CAN00029";"2007-04-03";"13:00";0.3;"Ce-Tot";"VMV_1919";"";2.61;"µg/l";"Fair"
"CAN00029";"2007-05-01";"09:00";0.3;"Ce-Tot";"VMV_1919";"";2.28;"µg/l";"Fair"
"CAN00029";"2007-05-08";"07:25";0.3;"Ce-Tot";"VMV_1919";"";4.18;"µg/l";"Fair"
"CAN00029";"2007-05-15";"08:10";0.3;"Ce-Tot";"VMV_1919";"";1.95;"µg/l";"Fair"
"CAN00029";"2007-05-22";"10:06";0.3;"Ce-Tot";"VMV_1919";"";2;"µg/l";"Fair"
"CAN00029";"2007-05-29";"13:05";0.3;"Ce-Tot";"VMV_1919";"";0.991;"µg/l";"Fair"
"CAN00029";"2007-06-12";"10:50";0.3;"Ce-Tot";"VMV_1919";"";0.896;"µg/l";"Fair"
"CAN00029";"2007-06-26";"10:30";0.3;"Ce-Tot";"VMV_1919";"";2.11;"µg/l";"Fair"
"CAN00029";"2007-07-12";"10:15";0.3;"Ce-Tot";"VMV_1919";"";0.428;"µg/l";"Fair"
"CAN00029";"2007-08-08";"11:00";0.3;"Ce-Tot";"VMV_1919";"";0.133;"µg/l";"Fair"
"CAN00029";"2007-08-28";"10:45";0.3;"Ce-Tot";"VMV_1919";"";0.152;"µg/l";"Fair"
"CAN00029";"2007-09-12";"11:30";0.3;"Ce-Tot";"VMV_1919";"";0.166;"µg/l";"Fair"
"CAN00029";"2007-10-02";"13:05";0.3;"Ce-Tot";"VMV_1919";"";0.432;"µg/l";"Fair"
"CAN00029";"2007-12-04";"10:17";0.3;"Ce-Tot";"VMV_1919";"";0.887;"µg/l";"Fair"
"CAN00029";"2008-02-13";"12:44";0.3;"Ce-Tot";"VMV_1919";"";0.119;"µg/l";"Fair"
"CAN00029";"2008-04-24";"10:30";0.3;"Ce-Tot";"VMV_1919";"";0.968;"µg/l";"Fair"
"CAN00029";"2008-04-30";"10:00";0.3;"Ce-Tot";"VMV_1919";"";5.31;"µg/l";"Fair"
"CAN00029";"2008-05-07";"00:00";0.3;"Ce-Tot";"VMV_1919";"";6.76;"µg/l";"Fair"
"CAN00029";"2008-06-25";"10:27";0.3;"Ce-Tot";"VMV_1919";"";0.911;"µg/l";"Fair"
"CAN00029";"2008-07-16";"11:49";0.3;"Ce-Tot";"VMV_1919";"";0.341;"µg/l";"Fair"
"CAN00029";"2008-07-22";"12:00";0.3;"Ce-Tot";"VMV_1919";"";1.26;"µg/l";"Fair"
"CAN00029";"2008-08-06";"10:45";0.3;"Ce-Tot";"VMV_1919";"";0.09;"µg/l";"Fair"
"CAN00029";"2008-08-20";"11:35";0.3;"Ce-Tot";"VMV_1919";"";0.12;"µg/l";"Fair"
"CAN00029";"2008-08-27";"11:15";0.3;"Ce-Tot";"VMV_1919";"";0.073;"µg/l";"Fair"
"CAN00029";"2008-09-03";"12:11";0.3;"Ce-Tot";"VMV_1919";"";0.112;"µg/l";"Fair"
"CAN00029";"2008-09-10";"13:10";0.3;"Ce-Tot";"VMV_1919";"";0.083;"µg/l";"Fair"
"CAN00029";"2008-09-18";"11:30";0.3;"Ce-Tot";"VMV_1919";"";0.088;"µg/l";"Fair"
"CAN00029";"2008-10-02";"10:51";0.3;"Ce-Tot";"VMV_1919";"";0.077;"µg/l";"Fair"
"CAN00029";"2008-10-15";"11:45";0.3;"Ce-Tot";"VMV_1919";"";0.202;"µg/l";"Fair"
"CAN00029";"2008-10-28";"12:35";0.3;"Ce-Tot";"VMV_1919";"";0.089;"µg/l";"Fair"
"CAN00029";"2008-11-12";"11:15";0.3;"Ce-Tot";"VMV_1919";"";0.22;"µg/l";"Fair"
"CAN00029";"2008-11-25";"13:00";0.3;"Ce-Tot";"VMV_1919";"";0.115;"µg/l";"Fair"
"CAN00029";"2009-01-21";"11:00";0.3;"Ce-Tot";"VMV_1919";"";0.115;"µg/l";"Fair"
"CAN00029";"2009-02-24";"12:30";0.3;"Ce-Tot";"VMV_1919";"";0.084;"µg/l";"Fair"
"CAN00029";"2009-03-05";"10:00";0.3;"Ce-Tot";"VMV_1919";"";0.78;"µg/l";"Fair"
"CAN00029";"2009-03-18";"09:30";0.3;"Ce-Tot";"VMV_1919";"";0.23;"µg/l";"Fair"
"CAN00029";"2009-04-02";"13:00";0.3;"Ce-Tot";"VMV_1919";"";0.382;"µg/l";"Fair"
"CAN00029";"2009-04-15";"11:30";0.3;"Ce-Tot";"VMV_1919";"";0.632;"µg/l";"Fair"
"CAN00029";"2009-04-22";"11:20";0.3;"Ce-Tot";"VMV_1919";"";2.88;"µg/l";"Fair"
"CAN00029";"2009-04-29";"10:30";0.3;"Ce-Tot";"VMV_1919";"";2.06;"µg/l";"Fair"
"CAN00029";"2009-05-12";"12:00";0.3;"Ce-Tot";"VMV_1919";"";4.71;"µg/l";"Fair"
"CAN00029";"2009-05-14";"11:30";0.3;"Ce-Tot";"VMV_1919";"";3.33;"µg/l";"Fair"
"CAN00029";"2009-06-01";"11:30";0.3;"Ce-Tot";"VMV_1919";"";2.27;"µg/l";"Fair"
"CAN00029";"2009-06-03";"11:15";0.3;"Ce-Tot";"VMV_1919";"";2.18;"µg/l";"Fair"
"CAN00029";"2009-06-09";"12:30";0.3;"Ce-Tot";"VMV_1919";"";1.37;"µg/l";"Fair"
"CAN00029";"2009-06-24";"11:45";0.3;"Ce-Tot";"VMV_1919";"";0.566;"µg/l";"Fair"
"CAN00029";"2009-07-09";"11:30";0.3;"Ce-Tot";"VMV_1919";"";0.23;"µg/l";"Fair"
"CAN00029";"2009-07-22";"11:30";0.3;"Ce-Tot";"VMV_1919";"";0.097;"µg/l";"Fair"
"CAN00029";"2009-08-05";"11:30";0.3;"Ce-Tot";"VMV_1919";"";0.047;"µg/l";"Fair"
"CAN00029";"2009-08-20";"12:00";0.3;"Ce-Tot";"VMV_1919";"";0.165;"µg/l";"Fair"
"CAN00029";"2009-09-15";"10:30";0.3;"Ce-Tot";"VMV_1919";"";0.239;"µg/l";"Fair"
"CAN00029";"2009-10-01";"12:00";0.3;"Ce-Tot";"VMV_1919";"";0.596;"µg/l";"Fair"
"CAN00029";"2009-10-14";"11:30";0.3;"Ce-Tot";"VMV_1919";"";0.234;"µg/l";"Fair"
"CAN00029";"2009-10-28";"11:00";0.3;"Ce-Tot";"VMV_1919";"";0.118;"µg/l";"Fair"
"CAN00029";"2009-11-18";"11:00";0.3;"Ce-Tot";"VMV_1919";"";0.063;"µg/l";"Fair"
"CAN00029";"2009-11-24";"11:30";0.3;"Ce-Tot";"VMV_1919";"";0.087;"µg/l";"Fair"
"CAN00029";"2009-12-08";"11:30";0.3;"Ce-Tot";"VMV_1919";"";0.157;"µg/l";"Fair"
"CAN00029";"2010-01-06";"11:30";0.3;"Ce-Tot";"VMV_1919";"";0.064;"µg/l";"Fair"
"CAN00029";"2010-01-20";"12:00";0.3;"Ce-Tot";"VMV_1919";"";0.224;"µg/l";"Fair"
"CAN00029";"2010-02-03";"11:30";0.3;"Ce-Tot";"VMV_1919";"";0.131;"µg/l";"Fair"
"CAN00029";"2010-03-10";"11:30";0.3;"Ce-Tot";"VMV_1919";"";0.239;"µg/l";"Fair"
"CAN00029";"2010-04-15";"11:30";0.3;"Ce-Tot";"VMV_3528";"";0.126;"µg/l";"Fair"
"CAN00029";"2010-04-27";"09:00";0.3;"Ce-Tot";"VMV_3528";"";2.94;"µg/l";"Fair"
"CAN00029";"2010-05-04";"09:00";0.3;"Ce-Tot";"VMV_3528";"";2.26;"µg/l";"Fair"
"CAN00029";"2010-05-11";"14:01";0.3;"Ce-Tot";"VMV_3528";"";1.61;"µg/l";"Fair"
"CAN00029";"2010-05-17";"12:30";0.3;"Ce-Tot";"VMV_3528";"";3.46;"µg/l";"Fair"
"CAN00029";"2010-05-25";"01:30";0.3;"Ce-Tot";"VMV_3528";"";2.59;"µg/l";"Fair"
"CAN00029";"2010-06-09";"14:20";0.3;"Ce-Tot";"VMV_3528";"";2.91;"µg/l";"Fair"
"CAN00029";"2010-06-21";"13:20";0.3;"Ce-Tot";"VMV_3528";"";1.91;"µg/l";"Fair"
"CAN00029";"2010-07-06";"12:01";0.3;"Ce-Tot";"VMV_3528";"";1.46;"µg/l";"Fair"
"CAN00029";"2010-07-21";"13:20";0.3;"Ce-Tot";"VMV_3528";"";0.17;"µg/l";"Fair"
"CAN00029";"2010-08-03";"13:20";0.3;"Ce-Tot";"VMV_3528";"";0.165;"µg/l";"Fair"
"CAN00029";"2010-08-18";"08:18";0.3;"Ce-Tot";"VMV_3528";"";0.101;"µg/l";"Fair"
"CAN00029";"2010-08-24";"13:05";0.3;"Ce-Tot";"VMV_3528";"";0.092;"µg/l";"Fair"
"CAN00029";"2010-09-01";"14:30";0.3;"Ce-Tot";"VMV_3528";"";0.087;"µg/l";"Fair"
"CAN00029";"2010-12-08";"08:40";0.3;"Ce-Tot";"VMV_3528";"";0.124;"µg/l";"Fair"
"CAN00029";"2010-12-20";"16:05";0.3;"Ce-Tot";"VMV_3528";"";0.073;"µg/l";"Fair"
"CAN00029";"2011-01-11";"10:30";0.3;"Ce-Tot";"VMV_3528";"";0.049;"µg/l";"Fair"
"CAN00029";"2011-01-19";"12:05";0.3;"Ce-Tot";"VMV_3528";"";0.071;"µg/l";"Fair"
"CAN00029";"2011-01-31";"12:35";0.3;"Ce-Tot";"VMV_3528";"";0.155;"µg/l";"Fair"
"CAN00029";"2011-02-13";"16:30";0.3;"Ce-Tot";"VMV_3528";"";0.113;"µg/l";"Fair"
"CAN00029";"2011-02-23";"17:05";0.3;"Ce-Tot";"VMV_3528";"";0.168;"µg/l";"Fair"
"CAN00029";"2011-03-21";"13:03";0.3;"Ce-Tot";"VMV_3528";"";0.713;"µg/l";"Fair"
"CAN00029";"2011-04-11";"15:30";0.3;"Ce-Tot";"VMV_3528";"";0.515;"µg/l";"Fair"
"CAN00029";"2011-04-24";"18:45";0.3;"Ce-Tot";"VMV_3528";"";0.893;"µg/l";"Fair"
"CAN00029";"2011-05-11";"14:02";0.3;"Ce-Tot";"VMV_3528";"";8.69;"µg/l";"Fair"
"CAN00029";"2011-06-02";"14:20";0.3;"Ce-Tot";"VMV_3528";"";2.39;"µg/l";"Fair"
"CAN00029";"2011-06-28";"11:20";0.3;"Ce-Tot";"VMV_3528";"";1.12;"µg/l";"Fair"
"CAN00029";"2011-07-26";"16:30";0.3;"Ce-Tot";"VMV_3528";"";0.574;"µg/l";"Fair"
"CAN00029";"2011-10-27";"10:20";0.3;"Ce-Tot";"VMV_3528";"";0.068;"µg/l";"Fair"
"CAN00029";"2011-11-14";"09:00";0.3;"Ce-Tot";"VMV_3528";"";0.056;"µg/l";"Fair"
"CAN00029";"2011-11-30";"10:20";0.3;"Ce-Tot";"VMV_3528";"";0.082;"µg/l";"Fair"
"CAN00029";"2011-12-13";"10:20";0.3;"Ce-Tot";"VMV_3528";"";0.121;"µg/l";"Fair"
"CAN00029";"2012-01-10";"11:00";0.3;"Ce-Tot";"VMV_3528";"";0.28;"µg/l";"Fair"
"CAN00029";"2012-01-24";"10:45";0.3;"Ce-Tot";"VMV_3528";"";0.093;"µg/l";"Fair"
"CAN00029";"2012-02-07";"10:30";0.3;"Ce-Tot";"VMV_3528";"";0.079;"µg/l";"Fair"
"CAN00029";"2012-03-14";"10:30";0.3;"Ce-Tot";"VMV_3528";"";0.42;"µg/l";"Fair"
"CAN00029";"2012-03-27";"09:30";0.3;"Ce-Tot";"VMV_3528";"";0.244;"µg/l";"Fair"
"CAN00029";"2012-04-10";"10:00";0.3;"Ce-Tot";"VMV_3528";"";0.2;"µg/l";"Fair"
