"GEMS.Station.Number";"Sample.Date";"Sample.Time";"Depth";"Parameter.Code";"Analysis.Method.Code";"Value.Flags";"Value";"Unit";"Data.Quality"
"CAN00023";"2007-10-04";"10:00";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2007-10-18";"09:20";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2007-10-25";"09:35";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2007-10-31";"13:08";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2007-11-08";"09:18";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2007-11-15";"09:13";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2007-11-21";"15:45";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2007-11-29";"09:08";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2007-12-06";"10:20";0.3;"Ga-Tot";"VMV_1919";"";0.01;"µg/l";"Fair"
"CAN00023";"2007-12-09";"11:15";0.3;"Ga-Tot";"VMV_1919";"";0.01;"µg/l";"Fair"
"CAN00023";"2007-12-18";"11:00";0.3;"Ga-Tot";"VMV_1919";"";0.01;"µg/l";"Fair"
"CAN00023";"2008-01-02";"09:25";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2008-01-07";"11:45";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2008-01-14";"09:50";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2008-01-22";"09:45";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2008-01-29";"09:30";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2008-02-04";"09:55";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2008-02-12";"10:20";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2008-02-19";"10:10";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2008-02-26";"09:35";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2008-03-03";"12:55";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2008-03-11";"11:05";0.3;"Ga-Tot";"VMV_1919";"";0.026;"µg/l";"Fair"
"CAN00023";"2008-03-17";"10:00";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2008-03-25";"10:25";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2008-03-31";"09:45";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2008-04-09";"11:00";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2008-04-14";"09:20";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2008-04-21";"15:50";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2008-04-28";"08:30";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2008-05-05";"09:30";0.3;"Ga-Tot";"VMV_1919";"";0.01;"µg/l";"Fair"
"CAN00023";"2008-05-13";"10:35";0.3;"Ga-Tot";"VMV_1919";"";0.014;"µg/l";"Fair"
"CAN00023";"2008-05-21";"16:45";0.3;"Ga-Tot";"VMV_1919";"";0.061;"µg/l";"Fair"
"CAN00023";"2008-05-26";"00:00";0.3;"Ga-Tot";"VMV_1919";"";0.026;"µg/l";"Fair"
"CAN00023";"2008-06-02";"10:10";0.3;"Ga-Tot";"VMV_1919";"";0.018;"µg/l";"Fair"
"CAN00023";"2008-06-12";"09:35";0.3;"Ga-Tot";"VMV_1919";"";0.015;"µg/l";"Fair"
"CAN00023";"2008-06-16";"10:25";0.3;"Ga-Tot";"VMV_1919";"";0.015;"µg/l";"Fair"
"CAN00023";"2008-06-23";"11:40";0.3;"Ga-Tot";"VMV_1919";"";0.017;"µg/l";"Fair"
"CAN00023";"2008-07-02";"00:00";0.3;"Ga-Tot";"VMV_1919";"";0.024;"µg/l";"Fair"
"CAN00023";"2008-07-07";"13:12";0.3;"Ga-Tot";"VMV_1919";"";0.018;"µg/l";"Fair"
"CAN00023";"2008-07-15";"11:25";0.3;"Ga-Tot";"VMV_1919";"";0.022;"µg/l";"Fair"
"CAN00023";"2008-07-22";"10:10";0.3;"Ga-Tot";"VMV_1919";"";0.012;"µg/l";"Fair"
"CAN00023";"2008-07-29";"10:55";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2008-08-04";"08:40";0.3;"Ga-Tot";"VMV_1919";"";0.01;"µg/l";"Fair"
"CAN00023";"2008-08-12";"10:00";0.3;"Ga-Tot";"VMV_1919";"";0.01;"µg/l";"Fair"
"CAN00023";"2008-08-19";"13:05";0.3;"Ga-Tot";"VMV_1919";"";0.01;"µg/l";"Fair"
"CAN00023";"2008-08-25";"10:05";0.3;"Ga-Tot";"VMV_1919";"";0.011;"µg/l";"Fair"
"CAN00023";"2008-09-02";"10:20";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2008-09-09";"09:30";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2008-09-15";"10:00";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2008-09-25";"10:45";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2008-10-09";"10:45";0.3;"Ga-Tot";"VMV_1919";"";0.006;"µg/l";"Fair"
"CAN00023";"2008-10-16";"09:00";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2008-10-21";"10:35";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2008-10-30";"08:30";0.3;"Ga-Tot";"VMV_1919";"";0.05;"µg/l";"Fair"
"CAN00023";"2008-11-13";"11:45";0.3;"Ga-Tot";"VMV_1919";"";0.014;"µg/l";"Fair"
"CAN00023";"2008-11-19";"09:40";0.3;"Ga-Tot";"VMV_1919";"";0.01;"µg/l";"Fair"
"CAN00023";"2008-11-26";"10:05";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2008-12-02";"10:10";0.3;"Ga-Tot";"VMV_1919";"";0.006;"µg/l";"Fair"
"CAN00023";"2008-12-08";"10:30";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2008-12-15";"11:30";0.3;"Ga-Tot";"VMV_1919";"";0.01;"µg/l";"Fair"
"CAN00023";"2009-03-05";"10:30";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2009-03-11";"12:10";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2009-03-18";"10:45";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2009-03-24";"10:55";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2009-03-31";"09:55";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2009-04-07";"12:15";0.3;"Ga-Tot";"VMV_1919";"";0.006;"µg/l";"Fair"
"CAN00023";"2009-04-13";"09:30";0.3;"Ga-Tot";"VMV_1919";"";0.01;"µg/l";"Fair"
"CAN00023";"2009-04-23";"10:30";0.3;"Ga-Tot";"VMV_1919";"";0.015;"µg/l";"Fair"
"CAN00023";"2009-04-30";"10:20";0.3;"Ga-Tot";"VMV_1919";"";0.01;"µg/l";"Fair"
"CAN00023";"2009-05-06";"10:40";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2009-05-11";"09:35";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2009-05-20";"11:15";0.3;"Ga-Tot";"VMV_1919";"";0.016;"µg/l";"Fair"
"CAN00023";"2009-05-26";"11:15";0.3;"Ga-Tot";"VMV_1919";"";0.024;"µg/l";"Fair"
"CAN00023";"2009-06-02";"11:00";0.3;"Ga-Tot";"VMV_1919";"";0.02;"µg/l";"Fair"
"CAN00023";"2009-06-08";"11:00";0.3;"Ga-Tot";"VMV_1919";"";0.014;"µg/l";"Fair"
"CAN00023";"2009-06-15";"10:00";0.3;"Ga-Tot";"VMV_1919";"";0.023;"µg/l";"Fair"
"CAN00023";"2009-06-23";"10:50";0.3;"Ga-Tot";"VMV_1919";"";0.024;"µg/l";"Fair"
"CAN00023";"2009-07-02";"12:05";0.3;"Ga-Tot";"VMV_1919";"";0.01;"µg/l";"Fair"
"CAN00023";"2009-07-07";"11:11";0.3;"Ga-Tot";"VMV_1919";"";0.003;"µg/l";"Fair"
"CAN00023";"2009-07-15";"10:18";0.3;"Ga-Tot";"VMV_1919";"";0.013;"µg/l";"Fair"
"CAN00023";"2009-07-21";"10:10";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2009-07-27";"09:45";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2009-08-03";"00:00";0.3;"Ga-Dis";"VMV_1920";"";0.007;"µg/l";"Fair"
"CAN00023";"2009-08-03";"00:00";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2009-08-11";"10:05";0.3;"Ga-Dis";"VMV_1920";"";0.006;"µg/l";"Fair"
"CAN00023";"2009-08-11";"10:05";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2009-08-17";"09:30";0.3;"Ga-Dis";"VMV_1920";"";0.006;"µg/l";"Fair"
"CAN00023";"2009-08-17";"09:30";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2009-08-25";"11:35";0.3;"Ga-Dis";"VMV_1920";"";0.006;"µg/l";"Fair"
"CAN00023";"2009-08-25";"11:35";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2009-09-01";"10:55";0.3;"Ga-Dis";"VMV_1920";"";0.006;"µg/l";"Fair"
"CAN00023";"2009-09-01";"10:55";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2009-09-09";"10:00";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2009-09-16";"10:10";0.3;"Ga-Dis";"VMV_1920";"";0.006;"µg/l";"Fair"
"CAN00023";"2009-09-16";"10:10";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2009-09-21";"10:05";0.3;"Ga-Dis";"VMV_1920";"";0.005;"µg/l";"Fair"
"CAN00023";"2009-09-21";"10:05";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2009-09-28";"11:00";0.3;"Ga-Dis";"VMV_1920";"";0.006;"µg/l";"Fair"
"CAN00023";"2009-09-28";"11:00";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2009-10-05";"10:45";0.3;"Ga-Dis";"VMV_1920";"";0.006;"µg/l";"Fair"
"CAN00023";"2009-10-05";"10:45";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2009-10-14";"10:00";0.3;"Ga-Dis";"VMV_1920";"";0.005;"µg/l";"Fair"
"CAN00023";"2009-10-14";"10:00";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2009-10-22";"09:10";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2009-10-27";"09:15";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2009-11-04";"15:40";0.3;"Ga-Dis";"VMV_1920";"";0.01;"µg/l";"Fair"
"CAN00023";"2009-11-04";"15:40";0.3;"Ga-Tot";"VMV_1919";"";0.009;"µg/l";"Fair"
"CAN00023";"2009-11-18";"10:55";0.3;"Ga-Dis";"VMV_1920";"";0.005;"µg/l";"Fair"
"CAN00023";"2009-11-18";"10:55";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2009-12-02";"11:10";0.3;"Ga-Dis";"VMV_1920";"";0.004;"µg/l";"Fair"
"CAN00023";"2009-12-02";"11:10";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2009-12-07";"10:50";0.3;"Ga-Dis";"VMV_1920";"";0.005;"µg/l";"Fair"
"CAN00023";"2009-12-07";"10:50";0.3;"Ga-Tot";"VMV_1919";"";0.011;"µg/l";"Fair"
"CAN00023";"2010-01-04";"10:20";0.3;"Ga-Dis";"VMV_1920";"";0.005;"µg/l";"Fair"
"CAN00023";"2010-01-04";"10:20";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2010-01-11";"12:30";0.3;"Ga-Dis";"VMV_1920";"";0.005;"µg/l";"Fair"
"CAN00023";"2010-01-11";"12:30";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2010-01-18";"10:45";0.3;"Ga-Dis";"VMV_1920";"";0.005;"µg/l";"Fair"
"CAN00023";"2010-01-18";"10:45";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2010-01-25";"10:00";0.3;"Ga-Dis";"VMV_1920";"";0.005;"µg/l";"Fair"
"CAN00023";"2010-01-25";"10:00";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2010-02-03";"11:20";0.3;"Ga-Dis";"VMV_1920";"";0.005;"µg/l";"Fair"
"CAN00023";"2010-02-03";"11:20";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2010-03-03";"12:20";0.3;"Ga-Dis";"VMV_1920";"";0.005;"µg/l";"Fair"
"CAN00023";"2010-03-03";"12:20";0.3;"Ga-Tot";"VMV_1919";"<";0.001;"µg/l";"Fair"
"CAN00023";"2010-03-08";"11:00";0.3;"Ga-Dis";"VMV_1920";"";0.005;"µg/l";"Fair"
"CAN00023";"2010-03-08";"11:00";0.3;"Ga-Tot";"VMV_1919";"";0.007;"µg/l";"Fair"
"CAN00023";"2010-03-16";"14:20";0.3;"Ga-Dis";"VMV_1920";"";0.006;"µg/l";"Fair"
"CAN00023";"2010-03-16";"14:20";0.3;"Ga-Tot";"VMV_1919";"";0.008;"µg/l";"Fair"
"CAN00023";"2010-03-22";"11:33";0.3;"Ga-Tot";"VMV_3528";"";0.006;"µg/l";"Fair"
"CAN00023";"2010-03-29";"14:20";0.3;"Ga-Tot";"VMV_3528";"";0.01;"µg/l";"Fair"
"CAN00023";"2010-04-06";"11:05";0.3;"Ga-Tot";"VMV_3528";"";0.006;"µg/l";"Fair"
"CAN00023";"2010-04-13";"14:15";0.3;"Ga-Tot";"VMV_3528";"";0.006;"µg/l";"Fair"
"CAN00023";"2010-04-21";"16:45";0.3;"Ga-Tot";"VMV_3528";"";0.01;"µg/l";"Fair"
"CAN00023";"2010-04-28";"14:00";0.3;"Ga-Tot";"VMV_3528";"";0.014;"µg/l";"Fair"
"CAN00023";"2010-05-03";"13:50";0.3;"Ga-Tot";"VMV_3528";"";0.017;"µg/l";"Fair"
"CAN00023";"2010-05-10";"10:55";0.3;"Ga-Tot";"VMV_3528";"";0.007;"µg/l";"Fair"
"CAN00023";"2010-05-19";"15:00";0.3;"Ga-Tot";"VMV_3528";"";0.037;"µg/l";"Fair"
"CAN00023";"2010-05-25";"15:50";0.3;"Ga-Tot";"VMV_3528";"";0.012;"µg/l";"Fair"
"CAN00023";"2010-05-31";"10:15";0.3;"Ga-Tot";"VMV_3528";"";0.011;"µg/l";"Fair"
"CAN00023";"2010-06-07";"10:05";0.3;"Ga-Tot";"VMV_3528";"";0.012;"µg/l";"Fair"
"CAN00023";"2010-06-16";"10:30";0.3;"Ga-Tot";"VMV_3528";"";0.132;"µg/l";"Fair"
"CAN00023";"2010-06-22";"14:50";0.3;"Ga-Tot";"VMV_3528";"";0.011;"µg/l";"Fair"
"CAN00023";"2010-06-28";"10:25";0.3;"Ga-Tot";"VMV_3528";"";0.012;"µg/l";"Fair"
"CAN00023";"2010-07-06";"09:30";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2010-07-21";"10:35";0.3;"Ga-Tot";"VMV_3528";"";0.01;"µg/l";"Fair"
"CAN00023";"2010-07-26";"10:45";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2010-08-03";"10:15";0.3;"Ga-Tot";"VMV_3528";"";0.011;"µg/l";"Fair"
"CAN00023";"2010-08-09";"00:00";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2010-08-16";"11:10";0.3;"Ga-Tot";"VMV_3528";"";0.011;"µg/l";"Fair"
"CAN00023";"2010-08-25";"14:45";0.3;"Ga-Tot";"VMV_3528";"";0.01;"µg/l";"Fair"
"CAN00023";"2010-08-30";"10:30";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2010-09-07";"14:10";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2010-09-20";"15:15";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2010-09-29";"10:15";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2010-10-05";"14:15";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2010-10-12";"11:00";0.3;"Ga-Tot";"VMV_3528";"";0.007;"µg/l";"Fair"
"CAN00023";"2010-10-20";"14:00";0.3;"Ga-Tot";"VMV_3528";"";0.024;"µg/l";"Fair"
"CAN00023";"2010-10-27";"13:30";0.3;"Ga-Tot";"VMV_3528";"";0.007;"µg/l";"Fair"
"CAN00023";"2010-11-08";"10:35";0.3;"Ga-Tot";"VMV_3528";"";0.006;"µg/l";"Fair"
"CAN00023";"2010-11-15";"10:35";0.3;"Ga-Tot";"VMV_3528";"";0.006;"µg/l";"Fair"
"CAN00023";"2010-11-22";"09:45";0.3;"Ga-Tot";"VMV_3528";"";0.007;"µg/l";"Fair"
"CAN00023";"2010-11-29";"11:15";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2010-12-13";"10:55";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2010-12-20";"10:50";0.3;"Ga-Tot";"VMV_3528";"";0.007;"µg/l";"Fair"
"CAN00023";"2011-01-10";"11:00";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2011-01-17";"09:30";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2011-01-25";"10:00";0.3;"Ga-Tot";"VMV_3528";"";0.007;"µg/l";"Fair"
"CAN00023";"2011-01-31";"11:03";0.3;"Ga-Tot";"VMV_3528";"";0.007;"µg/l";"Fair"
"CAN00023";"2011-02-08";"11:40";0.3;"Ga-Tot";"VMV_3528";"";0.014;"µg/l";"Fair"
"CAN00023";"2011-02-14";"11:00";0.3;"Ga-Tot";"VMV_3528";"";0.007;"µg/l";"Fair"
"CAN00023";"2011-02-21";"09:50";0.3;"Ga-Tot";"VMV_3528";"";0.007;"µg/l";"Fair"
"CAN00023";"2011-03-02";"11:05";0.3;"Ga-Tot";"VMV_3528";"";0.007;"µg/l";"Fair"
"CAN00023";"2011-03-07";"10:05";0.3;"Ga-Tot";"VMV_3528";"";0.007;"µg/l";"Fair"
"CAN00023";"2011-03-14";"09:15";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2011-03-21";"09:40";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2011-03-28";"10:45";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2011-04-04";"10:50";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2011-04-11";"10:45";0.3;"Ga-Tot";"VMV_3528";"";0.007;"µg/l";"Fair"
"CAN00023";"2011-04-18";"11:25";0.3;"Ga-Tot";"VMV_3528";"";0.006;"µg/l";"Fair"
"CAN00023";"2011-04-27";"10:05";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2011-05-04";"11:20";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2011-05-09";"11:00";0.3;"Ga-Tot";"VMV_3528";"";0.022;"µg/l";"Fair"
"CAN00023";"2011-05-16";"11:00";0.3;"Ga-Tot";"VMV_3528";"";0.038;"µg/l";"Fair"
"CAN00023";"2011-05-24";"14:00";0.3;"Ga-Tot";"VMV_3528";"";0.024;"µg/l";"Fair"
"CAN00023";"2011-05-30";"11:55";0.3;"Ga-Tot";"VMV_3528";"";0.015;"µg/l";"Fair"
"CAN00023";"2011-06-06";"10:40";0.3;"Ga-Tot";"VMV_3528";"";0.019;"µg/l";"Fair"
"CAN00023";"2011-06-13";"10:25";0.3;"Ga-Tot";"VMV_3528";"";0.147;"µg/l";"Good"
"CAN00023";"2011-06-20";"11:40";0.3;"Ga-Tot";"VMV_3528";"";0.036;"µg/l";"Fair"
"CAN00023";"2011-06-27";"11:17";0.3;"Ga-Tot";"VMV_3528";"";0.018;"µg/l";"Fair"
"CAN00023";"2011-07-04";"10:20";0.3;"Ga-Tot";"VMV_3528";"";0.015;"µg/l";"Fair"
"CAN00023";"2011-07-13";"09:50";0.3;"Ga-Tot";"VMV_3528";"";0.013;"µg/l";"Fair"
"CAN00023";"2011-07-19";"10:35";0.3;"Ga-Tot";"VMV_3528";"";0.011;"µg/l";"Fair"
"CAN00023";"2011-07-25";"10:35";0.3;"Ga-Tot";"VMV_3528";"";0.011;"µg/l";"Fair"
"CAN00023";"2011-08-02";"11:55";0.3;"Ga-Tot";"VMV_3528";"";0.01;"µg/l";"Fair"
"CAN00023";"2011-08-08";"11:05";0.3;"Ga-Tot";"VMV_3528";"";0.013;"µg/l";"Fair"
"CAN00023";"2011-08-17";"10:00";0.3;"Ga-Tot";"VMV_3528";"";0.01;"µg/l";"Fair"
"CAN00023";"2011-08-24";"11:15";0.3;"Ga-Tot";"VMV_3528";"";0.014;"µg/l";"Fair"
"CAN00023";"2011-09-06";"09:55";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2011-09-12";"09:00";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2011-09-22";"09:15";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2011-09-26";"13:35";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2011-10-04";"10:05";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2011-10-11";"10:50";0.3;"Ga-Tot";"VMV_3528";"";0.011;"µg/l";"Fair"
"CAN00023";"2011-10-17";"10:30";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2011-10-25";"09:40";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2011-10-31";"10:15";0.3;"Ga-Tot";"VMV_3528";"";0.013;"µg/l";"Fair"
"CAN00023";"2011-11-07";"10:50";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2011-11-16";"10:05";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2011-11-21";"09:40";0.3;"Ga-Tot";"VMV_3528";"";0.01;"µg/l";"Fair"
"CAN00023";"2011-11-28";"09:55";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2011-12-05";"09:50";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2011-12-12";"10:25";0.3;"Ga-Tot";"VMV_3528";"";0.012;"µg/l";"Fair"
"CAN00023";"2011-12-20";"12:55";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2012-01-02";"11:05";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2012-01-09";"10:40";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2012-01-17";"10:40";0.3;"Ga-Tot";"VMV_3528";"";0.01;"µg/l";"Fair"
"CAN00023";"2012-01-23";"10:00";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2012-01-30";"11:55";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2012-02-07";"10:20";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2012-02-14";"10:15";0.3;"Ga-Tot";"VMV_3528";"";0.025;"µg/l";"Fair"
"CAN00023";"2012-02-20";"09:15";0.3;"Ga-Tot";"VMV_3528";"";0.011;"µg/l";"Fair"
"CAN00023";"2012-02-22";"10:04";0.3;"Ga-Tot";"VMV_3528";"";0.01;"µg/l";"Fair"
"CAN00023";"2012-02-28";"14:40";0.3;"Ga-Tot";"VMV_3528";"";0.007;"µg/l";"Fair"
"CAN00023";"2012-03-05";"11:18";0.3;"Ga-Tot";"VMV_3528";"";0.01;"µg/l";"Fair"
"CAN00023";"2012-03-12";"10:35";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2012-03-19";"09:47";0.3;"Ga-Tot";"VMV_3528";"";0.011;"µg/l";"Fair"
"CAN00023";"2012-03-26";"09:45";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2012-04-03";"11:30";0.3;"Ga-Tot";"VMV_3528";"";0.01;"µg/l";"Fair"
"CAN00023";"2012-04-11";"09:20";0.3;"Ga-Tot";"VMV_3528";"";0.009;"µg/l";"Fair"
"CAN00023";"2012-04-18";"10:20";0.3;"Ga-Tot";"VMV_3528";"";0.008;"µg/l";"Fair"
"CAN00023";"2012-04-23";"10:05";0.3;"Ga-Tot";"VMV_3528";"";0.016;"µg/l";"Fair"
"CAN00023";"2012-04-30";"10:15";0.3;"Ga-Tot";"VMV_3528";"";0.023;"µg/l";"Fair"
"CAN00023";"2012-05-08";"09:50";0.3;"Ga-Tot";"VMV_3528";"";0.012;"µg/l";"Fair"
"CAN00023";"2012-05-15";"10:50";0.3;"Ga-Tot";"VMV_3528";"";0.016;"µg/l";"Fair"
